id,Rings
90927,10.91240863
90928,13.06544918
90929,12.51252591
90930,10.3027111
90931,11.17209914
90932,13.46882726
90933,10.34963773
90934,14.72468517
90935,8.409689987
90936,10.19038603
90937,11.46288257
90938,9.376412726
90939,9.510516499
90940,8.392878769
90941,7.7867871
90942,5.230788499
90943,13.03072759
90944,7.140085606
90945,9.082334909
90946,9.068134038
90947,9.917062376
90948,11.33658585
90949,12.02818595
90950,11.56187607
90951,9.764326582
90952,8.316204875
90953,7.559886273
90954,11.75058167
90955,8.10372343
90956,8.176833448
90957,10.13464314
90958,3.960593074
90959,7.43787466
90960,11.24978506
90961,6.999357856
90962,11.39270558
90963,5.494155836
90964,12.15210335
90965,6.446524036
90966,11.80480273
90967,10.26816153
90968,11.49236077
90969,10.07897134
90970,9.362070388
90971,7.807256569
90972,9.904793304
90973,10.12960038
90974,8.852293421
90975,10.68007482
90976,7.768335153
90977,8.734785627
90978,6.769003615
90979,9.334186832
90980,9.085766057
90981,12.28555804
90982,12.12359823
90983,4.10535123
90984,9.365281586
90985,6.001798626
90986,13.73138947
90987,8.567294882
90988,8.356886141
90989,11.58672165
90990,9.131646137
90991,8.068255585
90992,4.662576416
90993,9.445982843
90994,12.45982976
90995,6.783645158
90996,16.00305533
90997,10.00257257
90998,6.883931397
90999,6.265812684
91000,12.60941722
91001,7.54522296
91002,9.162716219
91003,10.71488001
91004,9.716787605
91005,7.945155074
91006,12.14911415
91007,7.781626684
91008,8.013422312
91009,11.71107371
91010,9.649634633
91011,10.56363656
91012,9.375213101
91013,10.76091683
91014,8.631485473
91015,9.028375157
91016,7.512151988
91017,11.43936383
91018,7.439702158
91019,11.39392438
91020,7.735848038
91021,11.22910818
91022,8.451561002
91023,5.13575523
91024,6.993767256
91025,11.9361625
91026,8.976247363
91027,7.533872356
91028,11.67176978
91029,9.850171471
91030,9.348517093
91031,8.265847015
91032,6.891595305
91033,4.397221687
91034,10.19854196
91035,9.054325227
91036,13.19376985
91037,7.072643097
91038,14.78198082
91039,11.69650706
91040,8.8472461
91041,7.000489976
91042,10.28580091
91043,11.29824036
91044,7.595280732
91045,7.089935205
91046,8.254615914
91047,7.156724756
91048,10.21314715
91049,10.30794574
91050,9.960714988
91051,8.388361276
91052,11.10239581
91053,11.08123426
91054,8.536910271
91055,7.356553786
91056,13.30276512
91057,11.06515117
91058,16.02146568
91059,12.75551674
91060,9.784222861
91061,8.228664447
91062,14.04345957
91063,8.41673886
91064,9.691433062
91065,9.307042268
91066,9.182940495
91067,8.42059825
91068,10.31675072
91069,8.662705321
91070,8.622462286
91071,7.957638306
91072,5.091858808
91073,6.121860605
91074,13.26695957
91075,7.369749079
91076,11.86446274
91077,7.648962566
91078,6.826563137
91079,7.355712249
91080,8.568979382
91081,7.580219627
91082,9.945097902
91083,11.97541186
91084,8.255011929
91085,13.12536217
91086,10.74921371
91087,13.61236257
91088,9.545130347
91089,9.464872116
91090,10.73363522
91091,9.684329347
91092,10.52318884
91093,7.418326832
91094,6.438469279
91095,11.15610151
91096,11.53599113
91097,15.35958977
91098,6.990546334
91099,6.925890153
91100,8.823126405
91101,11.56688654
91102,7.904496078
91103,8.597008557
91104,9.483960369
91105,15.07136832
91106,11.19252312
91107,6.67997185
91108,10.94015666
91109,11.79593885
91110,13.57727022
91111,8.59663908
91112,8.297633839
91113,9.574160511
91114,5.506309551
91115,11.25242065
91116,6.089271089
91117,9.448283295
91118,6.859507706
91119,8.339631825
91120,10.2591104
91121,8.87729891
91122,6.476986992
91123,9.941522534
91124,14.75096208
91125,8.07672878
91126,9.609657656
91127,6.356124182
91128,6.964881787
91129,8.748054531
91130,9.306430628
91131,8.074923538
91132,12.20540565
91133,10.95358824
91134,9.824822849
91135,7.296524918
91136,10.91502742
91137,11.35878333
91138,8.193811437
91139,8.746500159
91140,8.865684783
91141,8.93108908
91142,10.79135788
91143,6.751781125
91144,10.49754091
91145,12.39668497
91146,5.572606944
91147,10.50998032
91148,12.51165194
91149,7.584831353
91150,14.96014847
91151,11.50627624
91152,9.172349118
91153,9.15577386
91154,7.618179342
91155,10.38761568
91156,6.702260677
91157,11.71728158
91158,9.149730629
91159,9.707846954
91160,8.827470503
91161,8.694623751
91162,10.9577325
91163,5.260716347
91164,8.846208583
91165,10.87097298
91166,10.90844638
91167,8.494955608
91168,14.98621227
91169,9.098150076
91170,6.923040248
91171,8.965671359
91172,8.994821979
91173,10.89834251
91174,6.440965808
91175,9.790881633
91176,11.02710295
91177,10.9701434
91178,4.346730099
91179,12.21314583
91180,12.36242461
91181,9.105611141
91182,10.49295248
91183,7.162951396
91184,6.825615119
91185,10.54955424
91186,9.698052951
91187,8.741931667
91188,8.712486005
91189,10.41979026
91190,5.851452091
91191,8.447228464
91192,12.68695352
91193,9.239468019
91194,7.884394234
91195,8.007736005
91196,7.629015826
91197,8.207998051
91198,7.014186164
91199,7.217870325
91200,10.03443034
91201,9.701613866
91202,12.57078702
91203,7.800654787
91204,7.084099055
91205,17.04767081
91206,12.56398124
91207,13.73554589
91208,9.832792476
91209,10.32157179
91210,6.612170034
91211,10.79314209
91212,9.532551691
91213,6.053009689
91214,13.18022373
91215,8.737727704
91216,5.312877852
91217,8.527047223
91218,9.301157102
91219,9.790031952
91220,10.41867744
91221,6.871523369
91222,13.11801663
91223,11.21671235
91224,10.12358797
91225,10.17398748
91226,11.74026786
91227,6.906946207
91228,8.74872089
91229,9.937137334
91230,10.48562197
91231,12.19495995
91232,7.13587883
91233,13.50742359
91234,7.424917382
91235,8.971502374
91236,10.1093248
91237,7.610703182
91238,8.504186425
91239,8.40056768
91240,9.277192053
91241,12.67666706
91242,10.27095375
91243,10.1727602
91244,12.34675059
91245,12.64310429
91246,7.133501816
91247,9.762296264
91248,10.79529359
91249,11.22017705
91250,7.302115775
91251,12.75541031
91252,11.46933173
91253,7.882547027
91254,6.843622642
91255,12.55947986
91256,10.19828439
91257,7.127095156
91258,7.929346032
91259,13.45912776
91260,9.882630925
91261,8.677468862
91262,9.260085193
91263,6.11826601
91264,8.329455127
91265,6.919124258
91266,11.23499713
91267,8.081933495
91268,7.474702097
91269,12.11536335
91270,18.26806326
91271,6.989060842
91272,8.907828723
91273,13.9915193
91274,9.702921672
91275,9.018979527
91276,12.00804611
91277,11.43595104
91278,11.21268585
91279,8.489670885
91280,8.685249558
91281,7.35120829
91282,10.68702485
91283,9.260514112
91284,9.210545665
91285,9.358860399
91286,8.893430809
91287,9.383766601
91288,9.852915021
91289,9.202823457
91290,7.436746033
91291,7.221054289
91292,17.64228432
91293,10.0233389
91294,9.290655998
91295,15.79988197
91296,9.214231741
91297,12.0107702
91298,15.74453235
91299,6.929269618
91300,7.972066716
91301,8.293258725
91302,8.687298998
91303,9.443633053
91304,11.02200535
91305,10.84785503
91306,6.036644484
91307,9.59364334
91308,10.87790684
91309,12.67979819
91310,10.53569351
91311,8.118421961
91312,10.15797928
91313,9.179404528
91314,6.429821411
91315,9.185179401
91316,7.438435092
91317,10.14760453
91318,8.132391509
91319,7.32283221
91320,8.270170295
91321,7.241428276
91322,4.458905842
91323,8.749408635
91324,7.525421838
91325,7.24165071
91326,11.36534557
91327,14.6804018
91328,10.84034005
91329,10.29577034
91330,9.453379286
91331,8.873734648
91332,15.44637932
91333,8.645975446
91334,11.03427629
91335,4.065324218
91336,13.77876544
91337,10.33683726
91338,9.167641487
91339,10.43024567
91340,7.473654588
91341,6.207498879
91342,10.144838
91343,7.380973906
91344,6.631029095
91345,7.407529325
91346,7.399872023
91347,12.95656852
91348,9.224711197
91349,10.22426017
91350,4.026038316
91351,12.59956785
91352,9.076140291
91353,10.51786686
91354,9.092673914
91355,6.758445881
91356,12.11175604
91357,10.67993194
91358,18.19508358
91359,12.47027644
91360,5.873633716
91361,10.20971617
91362,8.216983301
91363,11.85844394
91364,8.290893922
91365,7.453738132
91366,9.806249891
91367,10.77528907
91368,7.172483253
91369,9.243389721
91370,10.52589737
91371,8.436336408
91372,7.014979152
91373,11.126559
91374,6.680174812
91375,8.895566321
91376,8.352047735
91377,10.13040907
91378,11.52850186
91379,7.250429476
91380,9.488018931
91381,11.22008267
91382,4.245351931
91383,6.472931591
91384,8.733253298
91385,10.96936957
91386,9.577395816
91387,10.8045385
91388,12.47590756
91389,5.245623869
91390,7.779207586
91391,7.690054829
91392,11.1520991
91393,7.881491528
91394,9.931232305
91395,10.15167002
91396,10.3189437
91397,11.23569047
91398,11.04478685
91399,8.088525344
91400,6.739537857
91401,9.088872888
91402,12.51175163
91403,4.562225413
91404,9.524545393
91405,11.72937969
91406,14.0918495
91407,6.706145189
91408,8.401734793
91409,11.39662829
91410,9.900280241
91411,11.54801366
91412,14.31847683
91413,8.897794103
91414,8.23976167
91415,9.184927517
91416,9.363321257
91417,9.025750368
91418,12.12020471
91419,12.16446066
91420,11.81049202
91421,9.712346632
91422,9.158235212
91423,14.71181042
91424,7.25479619
91425,9.886429988
91426,7.789936634
91427,8.614289312
91428,10.00413961
91429,7.671593782
91430,12.58710207
91431,6.716443756
91432,15.68376145
91433,7.479098506
91434,11.32325583
91435,10.82512226
91436,12.09621482
91437,11.63275158
91438,8.581955831
91439,12.75725429
91440,11.78861146
91441,7.590547734
91442,9.971109483
91443,13.91293378
91444,11.0043222
91445,10.38878004
91446,6.735979405
91447,15.52194436
91448,6.857865859
91449,10.38998355
91450,15.33453053
91451,11.87034234
91452,10.31319712
91453,8.541794075
91454,10.41265986
91455,15.92140956
91456,10.47530126
91457,6.455226319
91458,8.905862613
91459,10.43179494
91460,10.55966203
91461,10.81959234
91462,7.534062764
91463,11.86829362
91464,8.660078689
91465,9.153308403
91466,10.30226132
91467,18.90509474
91468,10.76805781
91469,12.26980274
91470,6.807570509
91471,10.21193512
91472,4.123096086
91473,9.702806996
91474,10.74201806
91475,9.224252716
91476,12.94602822
91477,7.370148306
91478,8.512082017
91479,4.318373118
91480,12.50031866
91481,14.08601409
91482,9.638115216
91483,8.02371905
91484,6.36918451
91485,9.425468183
91486,9.618028676
91487,9.083837469
91488,12.03242754
91489,15.64732774
91490,10.90555277
91491,7.684143046
91492,9.91527992
91493,7.548520215
91494,11.09611326
91495,10.67215141
91496,10.47918022
91497,8.008804952
91498,7.020916436
91499,9.254055802
91500,9.405251602
91501,10.31059737
91502,10.42257814
91503,8.989187391
91504,7.850118258
91505,8.096094544
91506,12.0058081
91507,11.46616119
91508,8.663038686
91509,10.55317576
91510,11.44618145
91511,11.2573767
91512,9.773579544
91513,8.72998795
91514,7.920134658
91515,10.11471699
91516,10.11604138
91517,4.278786421
91518,10.6860241
91519,6.853529778
91520,6.914472352
91521,11.51696384
91522,7.80047033
91523,11.56515735
91524,7.144032804
91525,11.5581311
91526,8.261835457
91527,8.713260557
91528,13.4047212
91529,10.47240142
91530,7.053142619
91531,9.848407136
91532,13.80521026
91533,15.58881812
91534,9.262489952
91535,8.643476522
91536,9.43973752
91537,12.96952002
91538,8.010528761
91539,9.316905967
91540,12.17206865
91541,9.971165284
91542,10.23438097
91543,17.04365002
91544,9.386895922
91545,7.151038099
91546,11.71737525
91547,8.747876264
91548,10.15908458
91549,7.7042533
91550,9.049038487
91551,8.925053685
91552,9.795428495
91553,9.762581521
91554,6.645822464
91555,7.598906722
91556,5.715848025
91557,10.68450082
91558,13.53913673
91559,7.046579056
91560,9.041665201
91561,10.15765519
91562,10.24607344
91563,7.74273621
91564,11.22303778
91565,12.83525705
91566,5.264606142
91567,9.289296069
91568,11.17768047
91569,4.016105385
91570,9.728621161
91571,9.751879773
91572,13.18071683
91573,8.204683664
91574,10.76597586
91575,9.92493379
91576,9.352694751
91577,10.85841513
91578,8.884538105
91579,10.79182315
91580,11.29160366
91581,10.46722972
91582,11.24367372
91583,9.408469639
91584,9.271149532
91585,11.65646168
91586,11.63774348
91587,6.378128614
91588,11.50713733
91589,5.843589861
91590,9.606568667
91591,5.473442647
91592,7.245646887
91593,5.547908208
91594,8.170036077
91595,8.485877112
91596,7.268128177
91597,9.067824893
91598,11.55107539
91599,11.35142352
91600,9.305191013
91601,6.963325053
91602,10.49474652
91603,8.276409731
91604,9.305774963
91605,8.438187512
91606,10.56173184
91607,9.446379002
91608,6.856431472
91609,15.04582548
91610,9.501498354
91611,9.292846655
91612,10.82384241
91613,9.520197199
91614,11.13138225
91615,9.666275987
91616,8.940448861
91617,6.624355946
91618,9.210409996
91619,9.256377715
91620,6.671399775
91621,10.08079852
91622,9.030096729
91623,16.7488505
91624,8.619858192
91625,6.140483179
91626,9.566010958
91627,9.480781465
91628,10.29949545
91629,9.588279012
91630,10.61089245
91631,9.013297576
91632,10.72851882
91633,10.16193424
91634,7.493570557
91635,9.371110537
91636,7.214113931
91637,11.55284962
91638,10.65235952
91639,9.81081622
91640,8.174677575
91641,5.58824409
91642,10.36283789
91643,9.61754943
91644,9.913063657
91645,5.716665314
91646,5.68848277
91647,12.53375984
91648,8.549810535
91649,10.23162863
91650,8.981273538
91651,8.184729518
91652,10.13512584
91653,7.228452391
91654,6.531150602
91655,14.62100662
91656,5.225692274
91657,7.834439173
91658,6.446852143
91659,9.767320574
91660,10.16482417
91661,8.766016649
91662,7.469940151
91663,4.122470018
91664,9.615238422
91665,8.443435843
91666,15.84011266
91667,6.334346285
91668,17.39739569
91669,9.941653431
91670,7.436351495
91671,7.718154016
91672,7.56968362
91673,9.929784175
91674,10.00583253
91675,10.61764599
91676,9.135091636
91677,14.86065843
91678,6.26753653
91679,10.18650762
91680,13.1241067
91681,10.52098781
91682,8.783579542
91683,4.430410878
91684,10.88610289
91685,7.198621699
91686,8.13832337
91687,10.59525762
91688,17.74601934
91689,9.200715988
91690,7.919356045
91691,4.713626092
91692,11.44242083
91693,9.491647934
91694,9.827464557
91695,7.81921052
91696,7.096153085
91697,9.675332767
91698,4.029232345
91699,11.32977031
91700,8.162431245
91701,10.71873878
91702,10.45855692
91703,10.34270586
91704,7.083419378
91705,7.690935988
91706,9.115052193
91707,9.660304068
91708,11.69544631
91709,11.44337543
91710,10.12544529
91711,15.94701568
91712,10.87262305
91713,12.79041811
91714,13.87831993
91715,10.50399153
91716,13.86829649
91717,12.39846584
91718,9.364657975
91719,14.76068456
91720,9.306987396
91721,10.52197919
91722,9.685057205
91723,14.29070321
91724,7.287790242
91725,13.34850306
91726,8.79218319
91727,4.284791549
91728,8.594710441
91729,13.96452255
91730,9.955268787
91731,14.68060062
91732,7.122500502
91733,12.4584912
91734,12.27758816
91735,7.551346037
91736,5.731897276
91737,8.372592884
91738,8.984008285
91739,10.31344713
91740,12.93818061
91741,9.782742847
91742,9.961065903
91743,7.571793995
91744,9.78666215
91745,7.896501479
91746,11.96345395
91747,7.233646738
91748,11.27580405
91749,14.24017693
91750,8.31340752
91751,6.267604548
91752,5.782991268
91753,7.389601243
91754,11.10968541
91755,8.651459829
91756,9.117557334
91757,10.54260837
91758,9.675671236
91759,10.16137675
91760,14.05248769
91761,8.336488775
91762,9.303729378
91763,4.946208268
91764,11.15336392
91765,9.767408984
91766,8.062204712
91767,8.488021019
91768,10.56701649
91769,15.11469053
91770,6.841071658
91771,12.95616332
91772,9.707213569
91773,9.266355804
91774,11.10577436
91775,6.057673324
91776,11.57252991
91777,4.164064043
91778,14.3782875
91779,8.849028286
91780,6.99614928
91781,9.352545076
91782,14.39213669
91783,9.863584303
91784,8.467798459
91785,11.10104218
91786,9.059572511
91787,12.27081584
91788,12.58769041
91789,9.544319953
91790,11.45398306
91791,7.168958192
91792,5.338073197
91793,10.68046434
91794,10.61247972
91795,16.28625576
91796,7.67981121
91797,15.87818165
91798,8.640483218
91799,13.02110629
91800,11.70521571
91801,9.059329193
91802,11.10871487
91803,6.137420141
91804,7.322377531
91805,13.02371041
91806,7.749754739
91807,5.235522207
91808,10.56719869
91809,10.09220768
91810,13.0824785
91811,10.54293309
91812,7.042594475
91813,7.706641987
91814,10.42889571
91815,9.976505613
91816,8.895723379
91817,7.763340962
91818,7.202012232
91819,6.127159451
91820,8.903798507
91821,5.964882177
91822,10.85467177
91823,11.77772909
91824,7.356588782
91825,8.883458593
91826,7.991764784
91827,9.498061347
91828,8.851317996
91829,11.32420528
91830,6.893670254
91831,8.996260485
91832,7.353004083
91833,9.483190975
91834,9.91761825
91835,5.53735084
91836,6.753241061
91837,9.173543199
91838,9.302739616
91839,13.21104977
91840,7.536945785
91841,10.17853548
91842,7.568360585
91843,11.43246895
91844,4.678110744
91845,12.30624929
91846,10.27231481
91847,6.649156885
91848,10.34448446
91849,14.24370045
91850,8.810868745
91851,10.29399394
91852,13.18274297
91853,9.54459922
91854,7.559614542
91855,9.391703759
91856,8.569490045
91857,8.176146779
91858,9.521762901
91859,9.451988346
91860,8.71031832
91861,6.801142731
91862,8.468114562
91863,7.394942496
91864,4.443495735
91865,12.32186274
91866,6.634187912
91867,10.1825275
91868,9.016665059
91869,9.494304803
91870,11.99767592
91871,11.24213693
91872,5.063779478
91873,12.93701309
91874,10.60431873
91875,6.025835807
91876,8.213647855
91877,8.285642214
91878,9.712406213
91879,6.606642384
91880,12.083284
91881,9.298341443
91882,13.50614722
91883,15.63763472
91884,9.033120192
91885,5.49403015
91886,5.627800564
91887,7.547390164
91888,8.807730838
91889,11.77340908
91890,10.32519874
91891,11.94946176
91892,4.476706859
91893,8.914234051
91894,7.332838688
91895,11.48367254
91896,9.102243384
91897,11.02937939
91898,8.756299473
91899,13.40739985
91900,7.390049294
91901,9.354629993
91902,7.484552699
91903,7.345050255
91904,13.14473988
91905,13.43364653
91906,16.95377183
91907,10.68373405
91908,10.19970714
91909,7.081594583
91910,15.38415673
91911,9.882495196
91912,7.890034238
91913,8.202472461
91914,7.584266395
91915,8.917063645
91916,9.90175507
91917,12.57708689
91918,6.988176181
91919,8.350249913
91920,7.118155308
91921,10.19845089
91922,15.25661623
91923,4.555235624
91924,12.34221494
91925,12.0532331
91926,12.15618286
91927,9.340477218
91928,7.217017888
91929,9.544974738
91930,9.502171317
91931,14.12226422
91932,10.85521639
91933,7.185009078
91934,8.479174969
91935,9.339555912
91936,11.83751448
91937,10.41280031
91938,9.53775126
91939,8.629115855
91940,13.7135396
91941,10.59759088
91942,9.970194661
91943,12.23211094
91944,7.848907905
91945,9.961324668
91946,9.154692694
91947,10.37245879
91948,9.903222369
91949,10.03463293
91950,10.61672087
91951,6.871077663
91952,7.855746558
91953,10.84666271
91954,11.53540895
91955,5.309227528
91956,8.592082907
91957,12.81702559
91958,9.472378457
91959,7.081798656
91960,9.959258026
91961,8.289653368
91962,8.271836965
91963,9.065557133
91964,10.40004534
91965,13.29990368
91966,13.15454397
91967,7.288498867
91968,12.88124071
91969,7.407698438
91970,9.373543431
91971,12.16978409
91972,9.834875055
91973,12.02358439
91974,8.905323957
91975,7.804911911
91976,10.43369625
91977,11.09618874
91978,9.023208162
91979,8.111617939
91980,7.224050109
91981,8.368285066
91982,9.231554119
91983,7.02091628
91984,6.682249498
91985,5.882487382
91986,9.861012778
91987,8.480982849
91988,6.985373557
91989,8.578346327
91990,9.213816386
91991,7.661751326
91992,11.76155121
91993,15.33492089
91994,4.222197174
91995,9.113726642
91996,11.45193571
91997,10.66224719
91998,8.282147934
91999,9.447448169
92000,8.265941445
92001,12.02713711
92002,9.443319464
92003,10.55914263
92004,9.531230508
92005,5.678139814
92006,9.153941646
92007,10.48336922
92008,10.19091152
92009,8.892762924
92010,7.508800697
92011,8.098367434
92012,12.09870483
92013,7.767813236
92014,9.107413757
92015,6.068345722
92016,10.43058268
92017,7.920193488
92018,15.78778897
92019,10.55857467
92020,9.284736697
92021,8.104017012
92022,9.343147513
92023,11.21345001
92024,11.96624473
92025,14.91964245
92026,8.852439154
92027,4.965440598
92028,6.488014407
92029,12.39742502
92030,11.46781448
92031,8.064931177
92032,6.959511301
92033,10.19279518
92034,7.466839078
92035,9.944870547
92036,10.29171116
92037,7.025107344
92038,7.352775594
92039,9.539473645
92040,8.5146178
92041,8.376095252
92042,9.923730349
92043,13.55052852
92044,8.378525768
92045,4.438061047
92046,16.14245871
92047,9.934869318
92048,8.789168173
92049,8.474886827
92050,11.58517351
92051,7.426045547
92052,11.69170725
92053,11.23514604
92054,6.751766495
92055,9.687435623
92056,11.95505369
92057,9.529784596
92058,15.16405639
92059,7.920152154
92060,9.072919466
92061,8.723159974
92062,8.290482557
92063,6.814505821
92064,15.29479618
92065,11.71026233
92066,11.05214203
92067,5.028983168
92068,11.39142678
92069,8.669906496
92070,11.20693575
92071,12.82841725
92072,8.512179535
92073,6.129362516
92074,12.69188354
92075,8.981447851
92076,11.5027904
92077,8.873819543
92078,11.83225263
92079,9.119642467
92080,7.94174656
92081,9.300354911
92082,10.53887351
92083,10.43990311
92084,10.79696299
92085,8.335056165
92086,10.90295856
92087,4.462563585
92088,7.589874448
92089,8.503077428
92090,20.58925146
92091,6.490976585
92092,8.301486672
92093,7.539780918
92094,8.363579539
92095,8.746303952
92096,11.43907032
92097,11.39536304
92098,8.300550757
92099,10.26915602
92100,11.332833
92101,9.421842998
92102,11.47930235
92103,4.636902066
92104,12.01964868
92105,8.260291638
92106,13.56849429
92107,4.996475777
92108,9.982817631
92109,14.43198634
92110,6.895687162
92111,13.15281197
92112,6.201950029
92113,6.761127716
92114,10.29270052
92115,10.07161486
92116,10.29198936
92117,9.692896044
92118,12.50620529
92119,5.838794987
92120,5.151492854
92121,8.643565301
92122,9.841126824
92123,10.76531458
92124,11.48301411
92125,13.00558725
92126,7.371061488
92127,7.873950363
92128,5.314118756
92129,7.264312504
92130,7.045601062
92131,6.963621206
92132,9.747698165
92133,7.240259396
92134,14.49275612
92135,5.50948948
92136,8.428922435
92137,7.452847854
92138,5.454488387
92139,11.45675667
92140,6.622143023
92141,6.12229642
92142,10.52623431
92143,7.07519335
92144,8.010946149
92145,9.935696427
92146,8.091280518
92147,6.533080126
92148,10.28152345
92149,14.11220915
92150,9.394734159
92151,8.636667901
92152,13.1608344
92153,7.924830857
92154,13.11412661
92155,17.53766748
92156,8.637695179
92157,8.03992771
92158,8.922856561
92159,12.86474593
92160,7.388508486
92161,15.03726456
92162,6.363507513
92163,11.11073268
92164,10.64808805
92165,12.57200941
92166,9.930869519
92167,15.0155089
92168,7.775456718
92169,13.56151998
