Date,aao,amm,ao.long,dmi.had.long,nao.long,nina34.anom,noi,np.long,npgo,pdo,pmm,scand,soi.long,tna,tsa,wp,ea,eawr,epnp,pna,poleur
1920-11-01,-9999.0,-9999.0,-9999.0,-0.577,1.48,-9999.0,-9999.0,1011.534,-9999.0,-0.633,-9999.0,-9999.0,-0.19,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1920-12-01,-9999.0,-9999.0,-9999.0,-0.388,-0.46,-9999.0,-9999.0,1007.811,-9999.0,-0.551,-9999.0,-9999.0,0.99,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-01-01,-9999.0,-9999.0,-9999.0,-0.296,3.2,-9999.0,-9999.0,1012.33,-9999.0,-0.669,-9999.0,-9999.0,1.09,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-02-01,-9999.0,-9999.0,-9999.0,-0.165,0.07,-9999.0,-9999.0,1003.843,-9999.0,-1.0,-9999.0,-9999.0,0.58,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-03-01,-9999.0,-9999.0,-9999.0,-0.081,2.68,-9999.0,-9999.0,1013.58,-9999.0,-0.785,-9999.0,-9999.0,1.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-04-01,-9999.0,-9999.0,-9999.0,-0.189,-0.09,-9999.0,-9999.0,1017.071,-9999.0,-1.428,-9999.0,-9999.0,-1.28,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-05-01,-9999.0,-9999.0,-9999.0,-0.041,-0.64,-9999.0,-9999.0,1016.208,-9999.0,-1.518,-9999.0,-9999.0,-0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-06-01,-9999.0,-9999.0,-9999.0,-0.214,-1.6,-9999.0,-9999.0,1012.138,-9999.0,-0.996,-9999.0,-9999.0,4.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-07-01,-9999.0,-9999.0,-9999.0,-0.441,-0.41,-9999.0,-9999.0,1020.492,-9999.0,-1.358,-9999.0,-9999.0,0.29,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-08-01,-9999.0,-9999.0,-9999.0,-0.932,-0.65,-9999.0,-9999.0,1016.523,-9999.0,-1.166,-9999.0,-9999.0,-0.88,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-09-01,-9999.0,-9999.0,-9999.0,-0.548,-1.43,-9999.0,-9999.0,1015.522,-9999.0,-1.13,-9999.0,-9999.0,0.46,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-10-01,-9999.0,-9999.0,-9999.0,-0.474,-0.22,-9999.0,-9999.0,1013.548,-9999.0,-0.911,-9999.0,-9999.0,0.97,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-11-01,-9999.0,-9999.0,-9999.0,-0.484,-1.22,-9999.0,-9999.0,1007.445,-9999.0,-0.065,-9999.0,-9999.0,0.76,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1921-12-01,-9999.0,-9999.0,-9999.0,-0.382,2.18,-9999.0,-9999.0,1010.644,-9999.0,0.219,-9999.0,-9999.0,0.81,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-01-01,-9999.0,-9999.0,-9999.0,-0.382,0.64,-9999.0,-9999.0,1009.163,-9999.0,-0.106,-9999.0,-9999.0,0.78,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-02-01,-9999.0,-9999.0,-9999.0,-0.196,2.97,-9999.0,-9999.0,1016.384,-9999.0,-1.034,-9999.0,-9999.0,0.77,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-03-01,-9999.0,-9999.0,-9999.0,0.079,-0.23,-9999.0,-9999.0,1011.397,-9999.0,-1.044,-9999.0,-9999.0,0.48,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-04-01,-9999.0,-9999.0,-9999.0,-0.39,0.8,-9999.0,-9999.0,1016.937,-9999.0,-1.265,-9999.0,-9999.0,-0.69,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-05-01,-9999.0,-9999.0,-9999.0,-0.376,2.36,-9999.0,-9999.0,1015.215,-9999.0,-1.437,-9999.0,-9999.0,-0.76,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-06-01,-9999.0,-9999.0,-9999.0,-0.068,0.79,-9999.0,-9999.0,1016.741,-9999.0,-0.999,-9999.0,-9999.0,0.45,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-07-01,-9999.0,-9999.0,-9999.0,-0.548,1.79,-9999.0,-9999.0,1021.532,-9999.0,-0.466,-9999.0,-9999.0,0.23,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-08-01,-9999.0,-9999.0,-9999.0,-0.415,0.09,-9999.0,-9999.0,1016.501,-9999.0,-0.54,-9999.0,-9999.0,-0.28,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-09-01,-9999.0,-9999.0,-9999.0,-0.511,-0.43,-9999.0,-9999.0,1016.949,-9999.0,-0.412,-9999.0,-9999.0,0.46,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-10-01,-9999.0,-9999.0,-9999.0,-0.529,-3.95,-9999.0,-9999.0,1012.334,-9999.0,0.066,-9999.0,-9999.0,0.55,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-11-01,-9999.0,-9999.0,-9999.0,-0.547,-0.05,-9999.0,-9999.0,1011.766,-9999.0,-0.449,-9999.0,-9999.0,0.76,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1922-12-01,-9999.0,-9999.0,-9999.0,-0.304,1.47,-9999.0,-9999.0,1003.335,-9999.0,0.111,-9999.0,-9999.0,1.21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-01-01,-9999.0,-9999.0,-9999.0,-0.204,1.84,-9999.0,-9999.0,1012.4,-9999.0,0.151,-9999.0,-9999.0,0.56,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-02-01,-9999.0,-9999.0,-9999.0,-0.413,2.77,-9999.0,-9999.0,1011.435,-9999.0,-0.341,-9999.0,-9999.0,0.34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-03-01,-9999.0,-9999.0,-9999.0,-0.282,-0.1,-9999.0,-9999.0,1015.386,-9999.0,-0.461,-9999.0,-9999.0,0.84,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-04-01,-9999.0,-9999.0,-9999.0,-0.239,-1.19,-9999.0,-9999.0,1012.247,-9999.0,-0.102,-9999.0,-9999.0,0.81,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-05-01,-9999.0,-9999.0,-9999.0,-0.311,0.35,-9999.0,-9999.0,1015.765,-9999.0,0.039,-9999.0,-9999.0,-0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-06-01,-9999.0,-9999.0,-9999.0,-0.102,0.53,-9999.0,-9999.0,1013.966,-9999.0,-0.447,-9999.0,-9999.0,-0.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-07-01,-9999.0,-9999.0,-9999.0,-0.403,1.59,-9999.0,-9999.0,1018.033,-9999.0,0.562,-9999.0,-9999.0,-1.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-08-01,-9999.0,-9999.0,-9999.0,-0.001,0.73,-9999.0,-9999.0,1015.45,-9999.0,0.146,-9999.0,-9999.0,-2.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-09-01,-9999.0,-9999.0,-9999.0,0.241,2.64,-9999.0,-9999.0,1014.857,-9999.0,0.009,-9999.0,-9999.0,-1.46,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-10-01,-9999.0,-9999.0,-9999.0,0.276,1.34,-9999.0,-9999.0,1009.047,-9999.0,0.667,-9999.0,-9999.0,-0.72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-11-01,-9999.0,-9999.0,-9999.0,0.448,-1.97,-9999.0,-9999.0,1007.84,-9999.0,0.522,-9999.0,-9999.0,-1.41,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1923-12-01,-9999.0,-9999.0,-9999.0,-0.202,1.25,-9999.0,-9999.0,1010.939,-9999.0,-0.005,-9999.0,-9999.0,0.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-01-01,-9999.0,-9999.0,-9999.0,-0.434,0.86,-9999.0,-9999.0,1005.616,-9999.0,-0.207,-9999.0,-9999.0,-0.68,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-02-01,-9999.0,-9999.0,-9999.0,-0.597,-1.62,-9999.0,-9999.0,1006.277,-9999.0,-0.052,-9999.0,-9999.0,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-03-01,-9999.0,-9999.0,-9999.0,-0.428,-1.88,-9999.0,-9999.0,1011.537,-9999.0,0.007,-9999.0,-9999.0,0.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-04-01,-9999.0,-9999.0,-9999.0,-0.267,-0.94,-9999.0,-9999.0,1017.681,-9999.0,-0.313,-9999.0,-9999.0,-1.95,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-05-01,-9999.0,-9999.0,-9999.0,-0.415,-0.55,-9999.0,-9999.0,1014.007,-9999.0,-0.15,-9999.0,-9999.0,1.19,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-06-01,-9999.0,-9999.0,-9999.0,-0.447,-2.09,-9999.0,-9999.0,1016.524,-9999.0,0.14,-9999.0,-9999.0,0.84,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-07-01,-9999.0,-9999.0,-9999.0,-0.395,0.65,-9999.0,-9999.0,1017.722,-9999.0,-0.574,-9999.0,-9999.0,0.78,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-08-01,-9999.0,-9999.0,-9999.0,-0.418,0.55,-9999.0,-9999.0,1016.52,-9999.0,-0.911,-9999.0,-9999.0,0.88,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-09-01,-9999.0,-9999.0,-9999.0,-0.652,0.71,-9999.0,-9999.0,1012.97,-9999.0,-1.076,-9999.0,-9999.0,0.74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-10-01,-9999.0,-9999.0,-9999.0,-0.209,0.5,-9999.0,-9999.0,1014.583,-9999.0,-1.523,-9999.0,-9999.0,0.63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-11-01,-9999.0,-9999.0,-9999.0,-0.409,-0.21,-9999.0,-9999.0,1008.084,-9999.0,-0.911,-9999.0,-9999.0,1.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1924-12-01,-9999.0,-9999.0,-9999.0,-0.365,3.86,-9999.0,-9999.0,1007.92,-9999.0,-0.236,-9999.0,-9999.0,0.48,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-01-01,-9999.0,-9999.0,-9999.0,-0.317,4.23,-9999.0,-9999.0,1009.437,-9999.0,-0.672,-9999.0,-9999.0,0.54,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-02-01,-9999.0,-9999.0,-9999.0,-0.028,1.95,-9999.0,-9999.0,1004.801,-9999.0,-0.31,-9999.0,-9999.0,1.22,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-03-01,-9999.0,-9999.0,-9999.0,-0.008,-2.0,-9999.0,-9999.0,1011.405,-9999.0,-0.312,-9999.0,-9999.0,1.52,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-04-01,-9999.0,-9999.0,-9999.0,0.482,2.59,-9999.0,-9999.0,1016.093,-9999.0,-0.393,-9999.0,-9999.0,1.48,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-05-01,-9999.0,-9999.0,-9999.0,-0.043,1.12,-9999.0,-9999.0,1011.897,-9999.0,-0.402,-9999.0,-9999.0,-0.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-06-01,-9999.0,-9999.0,-9999.0,0.081,-2.2,-9999.0,-9999.0,1015.745,-9999.0,-0.926,-9999.0,-9999.0,-0.82,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-07-01,-9999.0,-9999.0,-9999.0,-0.167,1.37,-9999.0,-9999.0,1017.463,-9999.0,-0.25,-9999.0,-9999.0,-1.31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-08-01,-9999.0,-9999.0,-9999.0,-0.04,1.43,-9999.0,-9999.0,1018.491,-9999.0,-0.598,-9999.0,-9999.0,-1.24,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-09-01,-9999.0,-9999.0,-9999.0,0.389,-0.66,-9999.0,-9999.0,1014.918,-9999.0,0.245,-9999.0,-9999.0,-0.66,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-10-01,-9999.0,-9999.0,-9999.0,0.103,-0.98,-9999.0,-9999.0,1009.71,-9999.0,0.725,-9999.0,-9999.0,-1.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-11-01,-9999.0,-9999.0,-9999.0,0.118,-2.6,-9999.0,-9999.0,1009.883,-9999.0,1.048,-9999.0,-9999.0,-0.97,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1925-12-01,-9999.0,-9999.0,-9999.0,-0.152,-0.72,-9999.0,-9999.0,1005.47,-9999.0,1.15,-9999.0,-9999.0,-0.89,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-01-01,-9999.0,-9999.0,-9999.0,-0.004,1.7,-9999.0,-9999.0,1001.447,-9999.0,1.546,-9999.0,-9999.0,-0.62,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-02-01,-9999.0,-9999.0,-9999.0,-0.359,1.84,-9999.0,-9999.0,1002.766,-9999.0,1.514,-9999.0,-9999.0,-1.56,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-03-01,-9999.0,-9999.0,-9999.0,-0.041,0.56,-9999.0,-9999.0,1006.145,-9999.0,1.457,-9999.0,-9999.0,-1.65,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-04-01,-9999.0,-9999.0,-9999.0,-0.247,2.33,-9999.0,-9999.0,1008.822,-9999.0,1.871,-9999.0,-9999.0,-0.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-05-01,-9999.0,-9999.0,-9999.0,-0.085,-1.19,-9999.0,-9999.0,1012.896,-9999.0,2.155,-9999.0,-9999.0,-0.28,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-06-01,-9999.0,-9999.0,-9999.0,0.147,-1.79,-9999.0,-9999.0,1013.67,-9999.0,1.784,-9999.0,-9999.0,-1.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-07-01,-9999.0,-9999.0,-9999.0,-0.231,-0.69,-9999.0,-9999.0,1017.549,-9999.0,1.816,-9999.0,-9999.0,-0.09,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-08-01,-9999.0,-9999.0,-9999.0,-0.006,2.06,-9999.0,-9999.0,1015.436,-9999.0,1.301,-9999.0,-9999.0,-0.92,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-09-01,-9999.0,-9999.0,-9999.0,-0.405,0.92,-9999.0,-9999.0,1014.832,-9999.0,1.152,-9999.0,-9999.0,0.12,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-10-01,-9999.0,-9999.0,-9999.0,-0.115,-4.16,-9999.0,-9999.0,1008.026,-9999.0,1.255,-9999.0,-9999.0,0.24,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-11-01,-9999.0,-9999.0,-9999.0,-0.49,0.12,-9999.0,-9999.0,1006.355,-9999.0,2.038,-9999.0,-9999.0,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1926-12-01,-9999.0,-9999.0,-9999.0,-0.422,-0.51,-9999.0,-9999.0,1008.887,-9999.0,1.838,-9999.0,-9999.0,0.59,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-01-01,-9999.0,-9999.0,-9999.0,-0.201,2.15,-9999.0,-9999.0,1009.199,-9999.0,1.135,-9999.0,-9999.0,0.51,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-02-01,-9999.0,-9999.0,-9999.0,0.042,1.09,-9999.0,-9999.0,1000.33,-9999.0,1.602,-9999.0,-9999.0,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-03-01,-9999.0,-9999.0,-9999.0,-0.202,2.58,-9999.0,-9999.0,1015.037,-9999.0,1.005,-9999.0,-9999.0,1.84,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-04-01,-9999.0,-9999.0,-9999.0,-0.398,1.39,-9999.0,-9999.0,1018.084,-9999.0,0.379,-9999.0,-9999.0,0.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-05-01,-9999.0,-9999.0,-9999.0,-0.256,-2.03,-9999.0,-9999.0,1017.481,-9999.0,-0.113,-9999.0,-9999.0,0.62,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-06-01,-9999.0,-9999.0,-9999.0,-0.168,-1.6,-9999.0,-9999.0,1013.289,-9999.0,0.448,-9999.0,-9999.0,0.91,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-07-01,-9999.0,-9999.0,-9999.0,-0.575,-0.16,-9999.0,-9999.0,1019.366,-9999.0,-0.48,-9999.0,-9999.0,0.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-08-01,-9999.0,-9999.0,-9999.0,-0.611,1.6,-9999.0,-9999.0,1015.667,-9999.0,-0.651,-9999.0,-9999.0,-0.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-09-01,-9999.0,-9999.0,-9999.0,-0.664,-1.77,-9999.0,-9999.0,1011.793,-9999.0,-0.231,-9999.0,-9999.0,-0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-10-01,-9999.0,-9999.0,-9999.0,-0.602,-2.04,-9999.0,-9999.0,1012.409,-9999.0,-0.516,-9999.0,-9999.0,-0.55,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-11-01,-9999.0,-9999.0,-9999.0,-0.287,-1.25,-9999.0,-9999.0,1011.185,-9999.0,-0.279,-9999.0,-9999.0,-0.91,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1927-12-01,-9999.0,-9999.0,-9999.0,-0.378,-3.14,-9999.0,-9999.0,1010.473,-9999.0,-0.309,-9999.0,-9999.0,0.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-01-01,-9999.0,-9999.0,-9999.0,-0.377,3.04,-9999.0,-9999.0,1005.774,-9999.0,0.487,-9999.0,-9999.0,-1.22,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-02-01,-9999.0,-9999.0,-9999.0,-0.36,3.52,-9999.0,-9999.0,1005.609,-9999.0,0.739,-9999.0,-9999.0,0.95,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-03-01,-9999.0,-9999.0,-9999.0,-0.277,-0.94,-9999.0,-9999.0,1009.549,-9999.0,0.803,-9999.0,-9999.0,1.38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-04-01,-9999.0,-9999.0,-9999.0,-0.313,1.09,-9999.0,-9999.0,1013.476,-9999.0,0.562,-9999.0,-9999.0,1.44,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-05-01,-9999.0,-9999.0,-9999.0,-0.268,-2.9,-9999.0,-9999.0,1013.859,-9999.0,0.617,-9999.0,-9999.0,-0.09,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-06-01,-9999.0,-9999.0,-9999.0,-0.465,-1.89,-9999.0,-9999.0,1014.989,-9999.0,0.846,-9999.0,-9999.0,-1.15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-07-01,-9999.0,-9999.0,-9999.0,-0.64,2.21,-9999.0,-9999.0,1017.245,-9999.0,-0.121,-9999.0,-9999.0,-0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-08-01,-9999.0,-9999.0,-9999.0,-0.891,-1.8,-9999.0,-9999.0,1017.251,-9999.0,-0.482,-9999.0,-9999.0,0.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-09-01,-9999.0,-9999.0,-9999.0,-0.87,-1.93,-9999.0,-9999.0,1016.012,-9999.0,-1.266,-9999.0,-9999.0,0.74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-10-01,-9999.0,-9999.0,-9999.0,-0.733,0.15,-9999.0,-9999.0,1012.386,-9999.0,-0.813,-9999.0,-9999.0,0.77,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-11-01,-9999.0,-9999.0,-9999.0,-0.206,1.68,-9999.0,-9999.0,1006.938,-9999.0,-0.0,-9999.0,-9999.0,0.21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1928-12-01,-9999.0,-9999.0,-9999.0,-0.372,0.44,-9999.0,-9999.0,1004.124,-9999.0,0.338,-9999.0,-9999.0,1.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-01-01,-9999.0,-9999.0,-9999.0,-0.284,-1.26,-9999.0,-9999.0,1005.456,-9999.0,0.487,-9999.0,-9999.0,1.74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-02-01,-9999.0,-9999.0,-9999.0,-0.362,0.27,-9999.0,-9999.0,1007.236,-9999.0,0.064,-9999.0,-9999.0,1.69,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-03-01,-9999.0,-9999.0,-9999.0,-0.238,-0.48,-9999.0,-9999.0,1014.585,-9999.0,0.039,-9999.0,-9999.0,0.41,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-04-01,-9999.0,-9999.0,-9999.0,-0.222,-3.8,-9999.0,-9999.0,1014.603,-9999.0,0.117,-9999.0,-9999.0,0.58,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-05-01,-9999.0,-9999.0,-9999.0,-0.361,0.67,-9999.0,-9999.0,1013.533,-9999.0,0.413,-9999.0,-9999.0,-1.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-06-01,-9999.0,-9999.0,-9999.0,-0.246,-0.06,-9999.0,-9999.0,1013.141,-9999.0,0.146,-9999.0,-9999.0,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-07-01,-9999.0,-9999.0,-9999.0,-0.388,0.26,-9999.0,-9999.0,1017.893,-9999.0,0.138,-9999.0,-9999.0,0.21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-08-01,-9999.0,-9999.0,-9999.0,-0.487,-0.07,-9999.0,-9999.0,1015.975,-9999.0,-0.082,-9999.0,-9999.0,-0.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-09-01,-9999.0,-9999.0,-9999.0,-0.305,0.25,-9999.0,-9999.0,1012.135,-9999.0,1.034,-9999.0,-9999.0,-0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-10-01,-9999.0,-9999.0,-9999.0,-0.356,0.29,-9999.0,-9999.0,1009.375,-9999.0,0.764,-9999.0,-9999.0,0.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-11-01,-9999.0,-9999.0,-9999.0,-0.281,2.15,-9999.0,-9999.0,1011.631,-9999.0,0.754,-9999.0,-9999.0,0.95,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1929-12-01,-9999.0,-9999.0,-9999.0,-0.024,3.8,-9999.0,-9999.0,1011.01,-9999.0,1.304,-9999.0,-9999.0,0.53,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
